Code,Country,GDP,Region,Group Type,Income Level,Fatalities,Wounded,Latitude,Longitude,Casualties,Group Name
DEU,Germany,42107.5172703074,Western Europe,religious,High Income,0.0,0.0,50.969394,9.797325,0.0,Anti-Muslim extremists
DEU,Germany,42107.5172703074,Western Europe,ethnic,High Income,0.0,1.0,53.838578,9.991065,1.0,Neo-Nazi extremists
DEU,Germany,42107.5172703074,Western Europe,political,High Income,0.0,0.0,51.342239,12.374772,0.0,Left-wing extremists
DEU,Germany,42107.5172703074,Western Europe,political,High Income,0.0,3.0,50.970912,14.273873,3.0,Right-wing extremists
DEU,Germany,42107.5172703074,Western Europe,ethnic,High Income,0.0,0.0,52.120533,11.627624,0.0,Neo-Nazi extremists
DEU,Germany,42107.5172703074,Western Europe,political,High Income,0.0,0.0,53.551085,9.993682,0.0,Left-wing extremists
DEU,Germany,42107.5172703074,Western Europe,religious,High Income,0.0,0.0,49.477083,8.445291,0.0,Jihadi-inspired extremists
DEU,Germany,42107.5172703074,Western Europe,religious,High Income,0.0,0.0,49.484633,8.442973,0.0,Jihadi-inspired extremists
DEU,Germany,42107.5172703074,Western Europe,religious,High Income,12.0,48.0,52.501532,13.40185,60.0,Jihadi-inspired extremists
DEU,Germany,42107.5172703074,Western Europe,religious,High Income,1.0,0.0,52.501532,13.40185,1.0,Jihadi-inspired extremists
DEU,Germany,41086.7296737253,Western Europe,political,High Income,0.0,0.0,53.466555,10.309066,0.0,Anti-Immigrant extremists
DEU,Germany,41086.7296737253,Western Europe,ethnic,High Income,0.0,0.0,51.059049,12.183489,0.0,Neo-Nazi extremists
DEU,Germany,41086.7296737253,Western Europe,religious,High Income,0.0,0.0,51.444674,7.367783,0.0,Anti-Muslim extremists
DEU,Germany,41086.7296737253,Western Europe,political,High Income,0.0,1.0,50.866689,13.32366,1.0,Right-wing extremists
DEU,Germany,41086.7296737253,Western Europe,ethnic,High Income,0.0,0.0,52.605166,12.874143,0.0,Neo-Nazi extremists
DEU,Germany,41086.7296737253,Western Europe,political,High Income,0.0,0.0,52.066314,9.587139,0.0,Right-wing extremists
DEU,Germany,41086.7296737253,Western Europe,religious,High Income,1.0,1.0,52.501532,13.40185,2.0,Muslim extremists
DEU,Germany,41086.7296737253,Western Europe,political,High Income,0.0,0.0,50.977137,10.788603,0.0,Right-wing extremists
DEU,Germany,41086.7296737253,Western Europe,political,High Income,0.0,5.0,50.945667,6.973219,5.0,Anti-Immigrant extremists
DEU,Germany,47959.9932737599,Western Europe,religious,High Income,0.0,0.0,52.029146,8.532607,0.0,Anti-Muslim extremists
DEU,Germany,47959.9932737599,Western Europe,religious,High Income,0.0,0.0,52.501532,13.40185,0.0,Anti-Muslim extremists
DEU,Germany,47959.9932737599,Western Europe,political,High Income,0.0,0.0,52.501532,13.40185,0.0,Left-wing extremists
DEU,Germany,47959.9932737599,Western Europe,ethnic,High Income,0.0,0.0,52.075864,8.760305,0.0,Yazidi extremists
DEU,Germany,43858.3630551076,Western Europe,religious,High Income,0.0,0.0,50.737371,7.098213,0.0,Muslim extremists
DEU,Germany,46644.776027968,Western Europe,religious,High Income,2.0,2.0,50.11797,8.644191,4.0,Jihadi-inspired extremists
DNK,Denmark,54663.9983719195,Western Europe,religious,High Income,1.0,3.0,55.672565,12.506293,4.0,Jihadi-inspired extremists
DNK,Denmark,53254.8563700916,Western Europe,religious,High Income,1.0,3.0,55.672565,12.506293,4.0,Jihadi-inspired extremists
DNK,Denmark,53254.8563700916,Western Europe,religious,High Income,1.0,2.0,55.672565,12.506293,3.0,Jihadi-inspired extremists
DNK,Denmark,53254.8563700916,Western Europe,religious,High Income,0.0,0.0,55.672565,12.506293,0.0,Anti-Muslim extremists
DNK,Denmark,53254.8563700916,Western Europe,religious,High Income,0.0,1.0,55.871638,12.400421,1.0,Jihadi-inspired extremists
DZA,Algeria,4153.73397805915,Middle East & North Africa,religious,Lower Middle,5.0,3.0,34.794959,-0.544691,8.0,Muslim extremists
DZA,Algeria,4111.29411013269,Middle East & North Africa,religious,Lower Middle,2.0,4.0,34.752183,8.058859,6.0,Muslim extremists
DZA,Algeria,5494.3523360423,Middle East & North Africa,religious,Lower Middle,2.0,0.0,34.789675,-0.553424,2.0,Muslim extremists
DZA,Algeria,5494.3523360423,Middle East & North Africa,religious,Lower Middle,3.0,0.0,36.270303,4.846284,3.0,Muslim extremists
DZA,Algeria,5498.78409497823,Middle East & North Africa,religious,Lower Middle,4.0,0.0,36.894451,4.419943,4.0,Muslim extremists
DZA,Algeria,4479.34171958005,Middle East & North Africa,religious,Lower Middle,7.0,0.0,36.621776,4.986471,7.0,Islamist extremists
DZA,Algeria,4479.34171958005,Middle East & North Africa,religious,Lower Middle,5.0,1.0,35.407139,8.120864,6.0,Islamist extremists
DZA,Algeria,4479.34171958005,Middle East & North Africa,religious,Lower Middle,2.0,4.0,36.762758,4.584531,6.0,Islamist extremists
ECU,Ecuador,6213.50127649921,South America,ethnic,Upper Middle,0.0,0.0,-2.305106,-78.114687,0.0,Shuar extremists
ECU,Ecuador,6060.09332904416,South America,ethnic,Upper Middle,0.0,7.0,-2.305106,-78.114687,7.0,Shuar extremists
ECU,Ecuador,6060.09332904416,South America,ethnic,Upper Middle,1.0,7.0,-2.305106,-78.114687,8.0,Shuar extremists
EGY,Egypt,2537.1253654904,Middle East & North Africa,religious,Lower Middle,0.0,0.0,29.080087,31.09818,0.0,Muslim extremists
EGY,Egypt,2537.1253654904,Middle East & North Africa,religious,Lower Middle,0.0,0.0,29.080087,31.09818,0.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.18051,29.894987,1.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,5.0,0.0,31.212225,34.117064,5.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,5.0,1.0,31.212225,34.117064,6.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,2.0,31.250196,34.241281,3.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,3.0,6.0,31.126646,33.800864,9.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,0.0,1.0,31.18051,29.894987,1.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,11.0,0.0,31.126646,33.800864,11.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,5.0,31.250196,34.241281,6.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,3.0,0.0,30.570085,33.628685,3.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,1.0,0.0,30.084628,31.334314,1.0,Muslim extremists
EGY,Egypt,2444.29031115094,Middle East & North Africa,religious,Lower Middle,0.0,1.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,0.0,0.0,28.087597,30.761305,0.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,2.0,3.0,31.212225,34.117064,5.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,1.0,2.0,31.212225,34.117064,3.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,6.0,0.0,31.250196,34.241281,6.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,2.0,1.0,31.250196,34.241281,3.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,4.0,0.0,31.250196,34.241281,4.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,4.0,1.0,30.608472,33.617577,5.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.163713,33.955927,1.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,1.0,1.0,30.084628,31.334314,2.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.212225,34.117064,0.0,Muslim extremists
EGY,Egypt,3519.87320254259,Middle East & North Africa,religious,Lower Middle,0.0,0.0,30.608472,33.617577,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,7.0,31.18051,29.894987,7.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,2.0,31.18051,29.894987,2.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,1.0,31.18051,29.894987,1.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.18051,29.894987,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.18051,29.894987,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,1.0,5.0,31.18051,29.894987,6.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,4.0,31.18051,29.894987,4.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.18051,29.894987,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.18051,29.894987,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,30.608472,33.617577,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,1.0,0.0,30.551154,31.013428,1.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,4.0,31.18051,29.894987,4.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,1.0,2.0,31.110285,33.932246,3.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,29.474122,30.959152,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.191312,34.122179,0.0,Muslim extremists
EGY,Egypt,3562.93273506849,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.250196,34.241281,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,4.0,0.0,31.212225,34.117064,4.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,0.0,30.084628,31.334314,0.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.212225,34.117064,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,2.0,0.0,31.212225,34.117064,2.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.250196,34.241281,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,1.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.250196,34.241281,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.250196,34.241281,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,4.0,4.0,31.082872,34.146268,8.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,4.0,9.0,30.465985,30.930646,13.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,3.0,30.084628,31.334314,3.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,0.0,1.0,30.084628,31.334314,1.0,Muslim extremists
EGY,Egypt,3379.55850951075,Middle East & North Africa,religious,Lower Middle,1.0,1.0,30.596492,32.271459,2.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.250196,34.241281,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.250196,34.241281,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,1.0,31.126646,33.800864,2.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,6.0,31.126646,33.800864,7.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,4.0,31.27591,34.217949,4.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,2.0,31.250196,34.241281,3.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,6.0,31.212225,34.117064,7.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.212225,34.117064,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,2.0,31.082872,34.146268,3.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,,,31.250196,34.241281,,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,1.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.212225,34.117064,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,1.0,31.126646,33.800864,2.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,1.0,31.126646,33.800864,2.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,3.0,0.0,31.126646,33.800864,3.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,2.0,4.0,31.126646,33.800864,6.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,2.0,4.0,31.126646,33.800864,6.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,27.181122,31.179426,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,25.0,3.0,31.250196,34.241281,28.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.164414,33.964448,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,0.0,31.126646,33.800864,1.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,1.0,6.0,31.126646,33.800864,7.0,Muslim extremists
EGY,Egypt,3262.65802934248,Middle East & North Africa,religious,Lower Middle,0.0,0.0,27.929867,30.838026,0.0,Muslim extremists
EGY,Egypt,3229.6856303038,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.126646,33.800864,0.0,Muslim extremists
EGY,Egypt,3229.6856303038,Middle East & North Africa,religious,Lower Middle,0.0,0.0,31.1279,34.161843,0.0,Muslim extremists
EGY,Egypt,3229.6856303038,Middle East & North Africa,religious,Lower Middle,3.0,1.0,31.126646,33.800864,4.0,Muslim extremists
ESP,Spain,29600.3782526602,Western Europe,political,High Income,0.0,0.0,40.465597,-3.696263,0.0,Anti-Immigrant extremists
ESP,Spain,30389.3609902899,Western Europe,religious,High Income,1.0,0.0,41.365827,2.082091,1.0,Muslim extremists
ESP,Spain,28170.1678643302,Western Europe,religious,High Income,14.0,101.0,41.400636,2.150913,115.0,Muslim extremists
ESP,Spain,28170.1678643302,Western Europe,religious,High Income,1.0,3.0,41.400636,2.150913,4.0,Muslim extremists
ESP,Spain,28170.1678643302,Western Europe,religious,High Income,6.0,6.0,41.066675,1.060361,12.0,Muslim extremists
ESP,Spain,26505.3432155204,Western Europe,religious,High Income,0.0,0.0,42.026548,-1.577787,0.0,Muslim extremists
FIN,Finland,46336.6632530127,Western Europe,religious,High Income,2.0,9.0,60.454957,22.268782,11.0,Jihadi-inspired extremists
FIN,Finland,42784.6983616432,Western Europe,political,High Income,0.0,0.0,60.749445,26.823427,0.0,Anti-Immigrant extremists
FRA,France,40493.9285720456,Western Europe,religious,High Income,1.0,3.0,48.439611,0.010654,4.0,Jihadi-inspired extremists
